Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Month,Day,Year,stochastic_k,stochastic_d,MACD,EMA_50,EMA_200,MA_50,MA_200,RSI 7,RSI 14,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,ATR,UpMove,DownMove,Zero,PlusDM,MinusDM,plusDI,minusDI,ADX
15.489999771118164,17.5,15.100000381469727,16.459999084472656,64611300,0,0,2020-07-30,7,30,2020,,,,,,,,,,,,,0.0,,,,0,0.0,0.0,,,
16.670000076293945,17.170000076293945,15.989999771118164,16.0,19532800,0,0,2020-07-31,7,31,2020,,,,16.459999084472656,16.459999084472656,,,0.0,0.0,,,,0.0,,-0.3299999237060547,-0.8899993896484375,0,0.0,0.0,,,
16.260000228881836,17.0,15.770000457763672,16.360000610351562,11740000,0,0,2020-08-03,8,3,2020,,,,16.227722319045867,16.229425977293097,,,0.0,0.0,,,,0.0,,-0.1700000762939453,0.2199993133544922,0,0.0,0.2199993133544922,,,
16.549999237060547,16.84000015258789,15.949999809265137,16.690000534057617,7781800,0,0,2020-08-04,8,4,2020,,,,16.272691059823035,16.273168116663378,,,0.0,0.0,,,,0.0,,-0.15999984741210938,-0.17999935150146484,0,0.0,0.0,,,
16.64900016784668,17.0,16.399999618530273,16.75,3991400,0,0,2020-08-05,8,5,2020,,,,16.38013751094928,16.378157125637568,,,0.0,0.0,,,,0.0,,0.15999984741210938,-0.4499998092651367,0,0.15999984741210938,0.0,,,
16.799999237060547,19.899999618530273,16.6299991607666,18.5,14142900,0,0,2020-08-06,8,6,2020,,,,16.45706832635754,16.45326937699989,,,0.0,0.0,,,,0.0,,2.8999996185302734,-0.22999954223632812,0,2.8999996185302734,0.0,,,
17.75,19.329999923706055,16.600000381469727,16.889999389648438,7459700,0,0,2020-08-07,8,7,2020,,,,16.81463306810493,16.798658643257056,,,0.0,0.0,,,,0.0,,-0.5699996948242188,0.029998779296875,0,0.0,0.029998779296875,,,
17.600000381469727,17.760000228881836,16.1200008392334,16.420000076293945,7914400,0,0,2020-08-10,8,10,2020,,,,16.82604973258138,16.81190337281578,,,0.0,0.0,,,,0.0,,-1.5699996948242188,0.4799995422363281,0,0.0,0.4799995422363281,,,
16.93000030517578,17.030000686645508,15.829999923706055,16.0,7337700,0,0,2020-08-11,8,11,2020,,,,16.771706833544,16.762056055844095,,,0.0,0.0,,,,0.0,,-0.7299995422363281,0.29000091552734375,0,0.0,0.29000091552734375,,,
16.360000610351562,16.360000610351562,15.135000228881836,15.65999984741211,5610900,0,0,2020-08-12,8,12,2020,,,,16.679014676452578,16.675684121537074,,,0.0,0.0,,,,0.0,,-0.6700000762939453,0.6949996948242188,0,0.0,0.6949996948242188,,,
