Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Month,Day,Year,stochastic_k,stochastic_d,MACD,EMA_50,EMA_200,MA_50,MA_200,RSI 7,RSI 14,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,ATR,UpMove,DownMove,Zero,PlusDM,MinusDM,plusDI,minusDI,ADX
5.559999942779541,5.679999828338623,5.5,5.633999824523926,4741000,0,0.0,2011-07-29,7,29,2011,,,,,,,,,,,,,0.0,,,,0,0.0,0.0,,,
5.734000205993652,5.796000003814697,5.642000198364258,5.754000186920166,5824500,0,0.0,2011-08-01,8,1,2011,,,,5.633999824523926,5.633999824523926,,,0.0,0.0,,,,0.0,,0.11600017547607422,-0.1420001983642578,0,0.11600017547607422,0.0,,,
5.73799991607666,5.840000152587891,5.453999996185303,5.4679999351501465,7747000,0,0.0,2011-08-02,8,2,2011,,,,5.6945940669220265,5.694149632109074,,,0.0,0.0,,,,0.0,,0.04400014877319336,0.18800020217895508,0,0.0,0.18800020217895508,,,
5.5,5.565999984741211,5.26800012588501,5.440000057220459,8972500,0,0.0,2011-08-03,8,3,2011,,,,5.617562131653609,5.618390111816227,,,0.0,0.0,,,,0.0,,-0.2740001678466797,0.18599987030029297,0,0.0,0.18599987030029297,,,
5.302000045776367,5.377999782562256,4.934000015258789,4.949999809265137,15322500,0,0.0,2011-08-04,8,4,2011,,,,5.571844466634264,5.573458397627722,,,0.0,0.0,,,,0.0,,-0.18800020217895508,0.3340001106262207,0,0.0,0.3340001106262207,,,
4.998000144958496,5.076000213623047,4.565999984741211,4.8480000495910645,9822000,0,0.0,2011-08-05,8,5,2011,,,,5.442501756938395,5.4475197783026,,,0.0,0.0,,,,0.0,,-0.301999568939209,0.3680000305175781,0,0.0,0.3680000305175781,,,
4.619999885559082,4.888000011444092,4.619999885559082,4.728000164031982,13042500,0,0.0,2011-08-08,8,8,2011,,,,5.338448913566976,5.346349806602635,,,0.0,0.0,,,,0.0,,-0.18800020217895508,-0.053999900817871094,0,0.0,0.0,,,
4.829999923706055,5.090000152587891,4.739999771118164,5.01200008392334,6667000,0,0.0,2011-08-09,8,9,2011,,,,5.245976726908797,5.256686933108152,,,0.0,0.0,,,,0.0,,0.20200014114379883,-0.11999988555908203,0,0.20200014114379883,0.0,,,
5.0879998207092285,5.0879998207092285,4.72599983215332,4.763999938964844,7821000,0,0.0,2011-08-10,8,10,2011,,,,5.214662898932388,5.225564503063884,,,0.0,0.0,,,,0.0,,-0.0020003318786621094,0.01399993896484375,0,0.0,0.01399993896484375,,,
4.808000087738037,5.150000095367432,4.800000190734863,5.059999942779541,4182500,0,0.0,2011-08-11,8,11,2011,,,,5.160532340454945,5.17325047195937,,,0.0,0.0,,,,0.0,,0.062000274658203125,-0.07400035858154297,0,0.062000274658203125,0.0,,,
5.119999885559082,5.427999973297119,5.072000026702881,5.26200008392334,5045500,0,0.0,2011-08-12,8,12,2011,,,,5.149559867149868,5.1616695547974345,,,0.0,0.0,,,,0.0,,0.2779998779296875,-0.2719998359680176,0,0.2779998779296875,0.0,,,
5.323999881744385,5.349999904632568,5.185999870300293,5.245999813079834,3693000,0,0.0,2011-08-15,8,15,2011,,,,5.160823504444533,5.171019664600075,,,0.0,0.0,,,,0.0,,-0.07800006866455078,-0.11399984359741211,0,0.0,0.0,,,
5.22599983215332,5.308000087738037,5.165999889373779,5.21999979019165,2688500,0,0.0,2011-08-16,8,16,2011,,,,5.168719815607656,5.177440832439437,,,0.0,0.0,,,,0.0,,-0.04199981689453125,0.019999980926513672,0,0.0,0.019999980926513672,,,
5.2779998779296875,5.329999923706055,5.1020002365112305,5.165999889373779,3218500,0,0.0,2011-08-17,8,17,2011,47.095747691045496,,,5.173149920397253,5.180813459974547,,,0.0,0.0,,,,0.0,5.182285683495658,0.021999835968017578,0.06399965286254883,0,0.0,0.06399965286254883,0.0,1.2349696016638456,100.0
5.0,5.03000020980835,4.693999767303467,4.8520002365112305,5283000,0,0.0,2011-08-18,8,18,2011,22.448996396399092,,,5.172570894270368,5.179720703611644,,,34.880134296202485,34.880134296202485,,,,0.0,5.12642857006618,-0.2999997138977051,0.40800046920776367,0,0.0,0.40800046920776367,0.0,4.837003544899601,100.0
4.771999835968018,4.843999862670898,4.400000095367432,4.460000038146973,6876500,0,0.0,2011-08-19,8,19,2011,4.166662527455388,24.570468871633324,,5.1481115189471565,5.1571016769688995,,,27.361791065594133,27.361791065594133,,,,0.0,5.033999988010952,-0.18600034713745117,0.29399967193603516,0,0.0,0.29399967193603516,0.0,5.220258386234761,100.0
